RETAILER_CODE,RANG,GAME_CODE_RECOMMANDE,SCORE_POPULARITE_GLOBALE
61700220,1,6,110541739029
61700220,2,2,92591841905
61700220,3,4,85292183630
61700220,4,1,59492040309
61700220,5,10,51487674237
61700801,1,7,98661256947
61700801,2,5,94998350560
61700801,3,2,92580047616
61700801,4,4,85279891030
61700801,5,10,51487674237
61700901,1,6,110542381444
61700901,2,3,100484510032
61700901,3,7,98673824793
61700901,4,5,95018832108
61700901,5,2,92591841905
61800301,1,6,110541478999
61800301,2,3,100484510032
61800301,3,7,98673410425
61800301,4,2,92591841905
61800301,5,4,85291925868
61800601,1,6,110542381444
61800601,2,3,100484437261
61800601,3,2,92591841905
61800601,4,4,85292704145
61800601,5,10,51487674237
61801401,1,6,110542381444
61801401,2,3,100474782076
61801401,3,5,95018832108
61801401,4,4,85292762690
61801401,5,1,59492690176
61801650,1,3,100484489764
61801650,2,7,98673809407
61801650,3,4,85292743652
61801650,4,1,59492684401
61801650,5,10,51487674237
61801801,1,3,100484085277
61801801,2,7,98673824793
61801801,3,5,95018832108
61801801,4,2,92591841905
61801801,5,4,85292762690
61900110,1,6,110146995063
61900110,2,3,100046030847
61900110,3,7,98263526627
61900110,4,5,95018832108
61900110,5,9,49395389781
61901301,1,6,110542381444
61901301,2,3,100484510032
61901301,3,7,98673824793
61901301,4,5,95018832108
61901301,5,2,92591841905
61901401,1,6,110542330982
61901401,2,7,98673764423
61901401,3,2,92591817650
61901401,4,4,85292696917
61901401,5,10,51487642968
61915701,1,6,110542381444
61915701,2,3,100484510032
61915701,3,7,98673824793
61915701,4,5,95018832108
61915701,5,2,92591841905
62000001,1,3,100484510032
62000001,2,5,95018740626
62000001,3,4,85292639067
62000001,4,1,59492648690
62000001,5,10,51487674237
62201801,1,6,110542257503
62201801,2,3,100484510032
62201801,3,7,98673735670
62201801,4,5,95018630371
62201801,5,2,92591704784
62400001,1,6,110542381444
62400001,2,3,100484510032
62400001,3,7,98673824793
62400001,4,5,95018832108
62400001,5,2,92591841905
62700001,1,6,110542381444
62700001,2,3,100484510032
62700001,3,7,98673824793
62700001,4,5,95018832108
62700001,5,2,92591841905
62700101,1,6,110542314945
62700101,2,3,100484510032
62700101,3,4,85292762690
62700101,4,1,59492613214
62700101,5,10,51487674237
62700201,1,6,110542381444
62700201,2,3,100484461255
62700201,3,7,98673824793
62700201,4,2,92591841905
62700201,5,1,59492633550
62700301,1,6,110542381444
62700301,2,3,100484510032
62700301,3,7,98673824793
62700301,4,5,95018832108
62700301,5,2,92591841905
62700401,1,6,110542381444
62700401,2,3,100484510032
62700401,3,7,98673824793
62700401,4,5,95018832108
62700401,5,2,92591841905
62700501,1,6,110542381444
62700501,2,3,100484510032
62700501,3,7,98673824793
62700501,4,5,95018832108
62700501,5,2,92591841905
62700601,1,3,100484510032
62700601,2,2,92591814463
62700601,3,4,85292762690
62700601,4,1,59492660702
62700601,5,10,51487646222
62700701,1,3,100484504644
62700701,2,2,92591835477
62700701,3,1,59492686874
62700701,4,10,51487674237
62700701,5,9,49803705132
62900201,1,3,100484505384
62900201,2,7,98673821141
62900201,3,2,92591841905
62900201,4,1,59492685563
62900201,5,10,51487674237
64200101,1,6,110542381444
64200101,2,3,100484510032
64200101,3,7,98673824793
64200101,4,5,95018832108
64200101,5,2,92591841905
66116001,1,6,110542381444
66116001,2,3,100484510032
66116001,3,7,98673824793
66116001,4,5,95018832108
66116001,5,2,92591841905
70100110,1,3,100484510032
70100110,2,5,95018451463
70100110,3,2,92591841905
70100110,4,4,85292562664
70100110,5,1,59492690176
70100520,1,3,100484312278
70100520,2,7,98673691116
70100520,3,2,92591672612
70100520,4,1,59492495265
70100520,5,10,51487546257
70101220,1,6,110542381444
70101220,2,3,100484510032
70101220,3,7,98673824793
70101220,4,5,95018832108
70101220,5,2,92591841905
70101510,1,6,110542381444
70101510,2,3,100483926509
70101510,3,5,95018293221
70101510,4,4,85292095187
70101510,5,10,51487075979
70102001,1,3,100226334173
70102001,2,2,92397684294
70102001,3,4,85292762690
70102001,4,1,59418143079
70102001,5,10,51487674237
70102101,1,7,98673824793
70102101,2,5,95018797795
70102101,3,2,92591841905
70102101,4,4,85292710598
70102101,5,1,59492690176
70102301,1,6,110541719099
70102301,2,3,100483963311
70102301,3,4,85292762690
70102301,4,1,59491734331
70102301,5,10,51487674237
70102701,1,6,110542381444
70102701,2,3,100484510032
70102701,3,7,98673824793
70102701,4,5,95018832108
70102701,5,2,92591841905
70103601,1,7,98673801073
70103601,2,5,95018805174
70103601,3,2,92591841905
70103601,4,10,51487663494
70103601,5,9,49803691699
70103701,1,6,110209291148
70103701,2,7,98673824793
70103701,3,5,94541867830
70103701,4,2,92097791316
70103701,5,1,58955851268
70103801,1,6,110542381444
70103801,2,3,100484510032
70103801,3,7,98673824793
70103801,4,5,95018832108
70103801,5,2,92591841905
70104401,1,3,100484464644
70104401,2,7,98673824793
70104401,3,5,95018787931
70104401,4,2,92591841905
70104401,5,1,59492641033
70104790,1,3,100483910144
70104790,2,7,98673543233
70104790,3,5,95018254453
70104790,4,2,92591841905
70104790,5,4,85291987559
70104901,1,6,110542369288
70104901,2,5,95018787456
70104901,3,4,85292741316
70104901,4,10,51487674237
70104901,5,9,49803694480
70105000,1,6,110542381444
70105000,2,3,100484510032
70105000,3,7,98673824793
70105000,4,5,95018832108
70105000,5,2,92591841905
70105200,1,6,110541009297
70105200,2,3,100482899717
70105200,3,5,95017154806
70105200,4,1,59491626111
70105200,5,10,51486557243
70105701,1,6,110542279757
70105701,2,7,98673653452
70105701,3,5,95018775616
70105701,4,1,59492542578
70105701,5,10,51487674237
70105801,1,6,110542292293
70105801,2,3,100484431675
70105801,3,7,98673760977
70105801,4,5,95018781057
70105801,5,4,85292762690
70106101,1,6,110542381444
70106101,2,3,100484510032
70106101,3,7,98673824793
70106101,4,5,95018832108
70106101,5,2,92581289822
70106501,1,6,110542381014
70106501,2,7,98673824644
70106501,3,5,95018831728
70106501,4,4,85292762690
70106501,5,10,51487674237
70107001,1,6,110542310930
70107001,2,3,100484414540
70107001,3,7,98673777279
70107001,4,4,85292677320
70107001,5,9,49803623050
70107701,1,6,110519755314
70107701,2,7,98617982247
70107701,3,2,92535281081
70107701,4,1,59431434951
70107701,5,10,51487674237
70108560,1,3,94216722794
70108560,2,5,91500581469
70108560,3,4,78555175655
70108560,4,1,53048559591
70108560,5,10,51487674237
70109001,1,6,110542381444
70109001,2,3,100484510032
70109001,3,7,98673824793
70109001,4,5,95018832108
70109001,5,2,92591841905
70109601,1,6,110542381444
70109601,2,3,100484510032
70109601,3,7,98673824793
70109601,4,5,95018832108
70109601,5,2,92591841905
70110501,1,6,110542381444
70110501,2,3,100484510032
70110501,3,7,98673824793
70110501,4,5,95018832108
70110501,5,4,85292762690
70110660,1,7,98673824793
70110660,2,5,95018603867
70110660,3,2,92591841905
70110660,4,4,85292762690
70110660,5,1,59492464914
70111301,1,6,110389521229
70111301,2,3,100321593001
70111301,3,2,92591841905
70111301,4,4,85138554659
70111301,5,1,59368717726
70111401,1,6,110542376008
70111401,2,3,100484510032
70111401,3,7,98673822429
70111401,4,2,92591841905
70111401,5,4,85292762690
70111501,1,3,100484510032
70111501,2,7,98673819613
70111501,3,2,92591834838
70111501,4,4,85292758221
70111501,5,1,59492686774
70111601,1,6,110542381444
70111601,2,3,100484510032
70111601,3,7,98673824793
70111601,4,5,95018832108
70111601,5,2,92591841905
70111701,1,6,110542381444
70111701,2,3,100484510032
70111701,3,7,98672691275
70111701,4,5,95018832108
70111701,5,2,92590506860
70112101,1,6,110542381444
70112101,2,7,98673824793
70112101,3,5,95018179497
70112101,4,2,92591128793
70112101,5,10,51486867975
70112301,1,6,110542381444
70112301,2,3,100484510032
70112301,3,7,98673824793
70112301,4,5,95018832108
70112301,5,2,92590859155
70112501,1,6,110542380720
70112501,2,3,100484510032
70112501,3,7,98673824186
70112501,4,2,92591841905
70112501,5,10,51487674237
70113501,1,6,110537425544
70113501,2,3,100475172349
70113501,3,7,98673824793
70113501,4,2,92582428178
70113501,5,10,51487674237
70113701,1,6,110542381444
70113701,2,3,100484510032
70113701,3,7,98673824793
70113701,4,5,95018832108
70113701,5,2,92591841905
70116401,1,3,100484510032
70116401,2,7,98673824793
70116401,3,5,95018565691
70116401,4,4,85292411509
70116401,5,1,59492426591
70116700,1,6,110521109453
70116700,2,5,94999921653
70116700,3,4,85292762690
70116700,4,1,59483088984
70116700,5,10,51479227606
70116901,1,6,110542151639
70116901,2,3,100484095274
70116901,3,7,98673445804
70116901,4,2,92591841905
70116901,5,1,59492690176
70119600,1,6,110542381444
70119600,2,3,100484510032
70119600,3,7,98673824793
70119600,4,5,95018832108
70119600,5,2,92591841905
70119901,1,6,110542381444
70119901,2,3,100484510032
70119901,3,7,98673824793
70119901,4,5,95018832108
70119901,5,2,92591841905
70120910,1,6,110542381444
70120910,2,3,100484510032
70120910,3,7,98673274211
70120910,4,2,92591210887
70120910,5,10,51487674237
70122250,1,6,110542381444
70122250,2,3,100484510032
70122250,3,7,98673824793
70122250,4,5,95018832108
70122250,5,2,92591841905
70125201,1,6,110542381444
70125201,2,3,100484510032
70125201,3,7,98673824793
70125201,4,5,95018832108
70125201,5,2,92591841905
70125301,1,6,110542282344
70125301,2,3,100484510032
70125301,3,5,95018714080
70125301,4,2,92591841905
70125301,5,10,51487601097
70125501,1,6,110542345682
70125501,2,2,92591841905
70125501,3,4,85292731859
70125501,4,1,59492604580
70125501,5,10,51487674237
70126901,1,6,110542381444
70126901,2,3,100484510032
70126901,3,7,98673824793
70126901,4,5,95018832108
70126901,5,2,92591841905
70127301,1,6,110542167491
70127301,2,3,100484277092
70127301,3,5,95018536008
70127301,4,4,85292762690
70127301,5,10,51487420410
70130050,1,6,110541894252
70130050,2,3,100483691366
70130050,3,5,95018272374
70130050,4,10,51487674237
70130050,5,9,49803143229
70131200,1,6,110529553573
70131200,2,7,98658406042
70131200,3,2,92568713402
70131200,4,1,59483075347
70131200,5,10,51480510870
70132520,1,6,110542178917
70132520,2,7,98673824793
70132520,3,5,95018832108
70132520,4,2,92591734892
70132520,5,1,59492596210
70132830,1,6,110484721670
70132830,2,3,100404546348
70132830,3,7,98625960706
70132830,4,2,92509947426
70132830,5,4,85292762690
70133610,1,3,100484339756
70133610,2,7,98673730230
70133610,3,5,95018632742
70133610,4,2,92591841905
70133610,5,10,51487527514
70135010,1,6,110542381444
70135010,2,3,100484510032
70135010,3,7,98673824793
70135010,4,5,95018832108
70135010,5,2,92591841905
70137001,1,6,110397217951
70137001,2,3,100484510032
70137001,3,7,98438360403
70137001,4,4,85158080651
70137001,5,10,51487674237
70137301,1,6,110542381444
70137301,2,3,100484510032
70137301,3,7,98673824793
70137301,4,5,95018832108
70137301,5,2,92591841905
70137801,1,6,110542345583
70137801,2,3,100484510032
70137801,3,7,98673824793
70137801,4,5,95018832108
70137801,5,4,85292762690
70138230,1,3,100484510032
70138230,2,7,98673464743
70138230,3,5,95018832108
70138230,4,4,85292202402
70138230,5,1,59492441546
70139301,1,6,110541944980
70139301,2,3,100484510032
70139301,3,2,92591459700
70139301,4,4,85292216609
70139301,5,1,59492690176
70139500,1,6,110542362853
70139500,2,3,100484474010
70139500,3,5,95018832108
70139500,4,2,92591841905
70139500,5,4,85292762690
70141110,1,3,100484510032
70141110,2,7,98673824793
70141110,3,5,94985269656
70141110,4,1,59445761190
70141110,5,10,51487674237
70141220,1,7,98672298862
70141220,2,5,95018832108
70141220,3,2,92591841905
70141220,4,4,85292762690
70141220,5,1,59491220413
70141901,1,6,110542381444
70141901,2,3,100484510032
70141901,3,7,98673824793
70141901,4,5,95018832108
70141901,5,2,92591841905
70142450,1,6,110541031512
70142450,2,2,92591199576
70142450,3,1,59492183640
70142450,4,10,51486398651
70142450,5,9,49802359348
70143050,1,6,110542381444
70143050,2,3,100484510032
70143050,3,7,98673824793
70143050,4,5,95018832108
70143050,5,2,92591841905
70143450,1,6,110542381444
70143450,2,3,100484510032
70143450,3,7,98673824793
70143450,4,5,95018832108
70143450,5,2,92591841905
70148201,1,6,110542359824
70148201,2,3,100484499315
70148201,3,7,98673824793
70148201,4,5,95018804138
70148201,5,2,92591841905
70158001,1,6,110542381444
70158001,2,3,100484510032
70158001,3,7,98673824793
70158001,4,5,95018832108
70158001,5,2,92591841905
70159901,1,6,110542373607
70159901,2,7,98673817334
70159901,3,4,85292758039
70159901,4,1,59492684485
70159901,5,9,49803706599
70176701,1,6,110542381444
70176701,2,3,100484510032
70176701,3,7,98673824793
70176701,4,5,95018832108
70176701,5,2,92591841905
70176801,1,6,110542381444
70176801,2,3,100484510032
70176801,3,7,98673824793
70176801,4,5,95018832108
70176801,5,2,92591841905
70176901,1,3,100484510032
70176901,2,7,98673813620
70176901,3,5,95018832108
70176901,4,2,92591819990
70176901,5,1,59492671741
70201750,1,6,110542166190
70201750,2,7,98673571272
70201750,3,5,95018586904
70201750,4,4,85292421975
70201750,5,9,49803413847
70202510,1,6,110542381444
70202510,2,3,100484510032
70202510,3,7,98673824793
70202510,4,5,95018832108
70202510,5,2,92591841905
70203101,1,6,110542321083
70203101,2,3,100484476086
70203101,3,7,98673778713
70203101,4,10,51487644699
70203101,5,9,49803711446
70203401,1,6,110542381444
70203401,2,3,100484510032
70203401,3,7,98673824793
70203401,4,5,95018832108
70203401,5,2,92591841905
70205800,1,6,110542378739
70205800,2,5,95018829430
70205800,3,2,92591841333
70205800,4,1,59492688803
70205800,5,10,51487671801
70206001,1,7,98673824793
70206001,2,5,95002908592
70206001,3,4,85267678286
70206001,4,10,51457944531
70206001,5,9,49786717286
70206501,1,3,100484510032
70206501,2,7,98673824793
70206501,3,5,94979437772
70206501,4,2,92548257895
70206501,5,1,59492690176
70209901,1,6,110542381444
70209901,2,3,100484510032
70209901,3,7,98673824793
70209901,4,5,95018832108
70209901,5,2,92591841905
70210001,1,3,100424401464
70210001,2,7,98637532973
70210001,3,5,94973894605
70210001,4,1,59445089540
70210001,5,9,49780110626
70210501,1,6,110542381444
70210501,2,7,98673824793
70210501,3,2,92591841905
70210501,4,4,85292762690
70210501,5,1,59492609423
70216601,1,6,110542381444
70216601,2,3,100484510032
70216601,3,7,98673824793
70216601,4,5,95018832108
70216601,5,2,92591841905
70217301,1,3,99380567518
70217301,2,7,98673824793
70217301,3,2,91685126957
70217301,4,4,85292762690
70217301,5,1,58534116707
70218901,1,6,110542381444
70218901,2,3,100484510032
70218901,3,7,98673824793
70218901,4,2,92591838618
70218901,5,4,85292762690
70219720,1,6,110542381444
70219720,2,3,100484510032
70219720,3,7,98673824793
70219720,4,5,95018832108
70219720,5,2,92591841905
70220010,1,7,98673494975
70220010,2,5,95018561065
70220010,3,2,92591568549
70220010,4,1,59492226495
70220010,5,10,51487232639
70226700,1,6,110541681235
70226700,2,5,95018832108
70226700,3,2,92591324538
70226700,4,4,85292762690
70226700,5,10,51487674237
70227201,1,6,110541952821
70227201,2,3,100484241673
70227201,3,2,92591488945
70227201,4,4,85292240487
70227201,5,1,59492690176
70237801,1,3,100484497232
70237801,2,5,95018832108
70237801,3,2,92591832730
70237801,4,1,59492684339
70237801,5,10,51487674237
70267001,1,6,110541873930
70267001,2,3,100483845941
70267001,3,7,98673824793
70267001,4,4,85292456640
70267001,5,1,59492690176
70277001,1,6,110542381444
70277001,2,7,98673824793
70277001,3,5,95018832108
70277001,4,2,92340258839
70277001,5,1,59138177968
70277101,1,6,110354801737
70277101,2,7,98287034071
70277101,3,2,92591841905
70277101,4,4,85292762690
70277101,5,10,51158092446
70307901,1,6,110542381444
70307901,2,3,100484510032
70307901,3,7,98673824793
70307901,4,5,95018832108
70307901,5,2,92591841905
70400701,1,6,110332629073
70400701,2,3,100484510032
70400701,3,5,94867449088
70400701,4,2,92461101240
70400701,5,1,59272063438
70401701,1,3,100477935065
70401701,2,7,98660471763
70401701,3,5,95009262598
70401701,4,1,59486050969
70401701,5,10,51477043656
70401901,1,6,110542381444
70401901,2,3,100484510032
70401901,3,7,98673824793
70401901,4,5,95018832108
70401901,5,2,92591841905
70483301,1,5,95017387851
70483301,2,2,92590400462
70483301,3,4,85291140966
70483301,4,1,59492234748
70483301,5,10,51486389051
70501340,1,6,110163882250
70501340,2,7,98673824793
70501340,3,5,94740271301
70501340,4,4,84922401516
70501340,5,9,49514868886
70501701,1,6,110542381444
70501701,2,3,100484510032
70501701,3,7,98673824793
70501701,4,5,95018832108
70501701,5,2,92591841905
70502001,1,6,110541499764
70502001,2,2,92591841905
70502001,3,4,85292187377
70502001,4,10,51486903121
70502001,5,9,49802979843
70502201,1,7,98673824793
70502201,2,5,95018632238
70502201,3,2,92591841905
70502201,4,4,85292762690
70502201,5,1,59492496446
70502410,1,6,110542381444
70502410,2,3,100484498651
70502410,3,7,98673824793
70502410,4,5,95018819564
70502410,5,4,85292757767
70504001,1,6,110542381444
70504001,2,3,100484510032
70504001,3,7,98673824793
70504001,4,5,95018832108
70504001,5,2,92591841905
70504301,1,6,110542381444
70504301,2,3,100484510032
70504301,3,7,98673824793
70504301,4,5,95018832108
70504301,5,2,92591841905
70504401,1,6,110542050386
70504401,2,3,100484510032
70504401,3,7,98673824793
70504401,4,2,92591841905
70504401,5,4,85292325037
70505101,1,6,110542381444
70505101,2,3,100484510032
70505101,3,7,98673824793
70505101,4,5,95018832108
70505101,5,2,92591841905
70505501,1,6,110542381444
70505501,2,3,100448483795
70505501,3,7,98673824793
70505501,4,5,95018832108
70505501,5,4,85265396059
70507001,1,6,110542341268
70507001,2,3,100484479167
70507001,3,7,98673800003
70507001,4,5,95018832108
70507001,5,4,85292762690
70507101,1,6,110542381444
70507101,2,3,100484510032
70507101,3,7,98673824793
70507101,4,5,95018832108
70507101,5,2,92591841905
70507201,1,7,98673824793
70507201,2,5,95018821915
70507201,3,4,85292747885
70507201,4,10,51487655708
70507201,5,9,49803695825
70507501,1,3,100479727854
70507501,2,7,98667565200
70507501,3,2,92591841905
70507501,4,4,85288812144
70507501,5,10,51480067899
70508001,1,6,110351310603
70508001,2,3,100411904167
70508001,3,7,98673824793
70508001,4,5,94890615589
70508001,5,4,85292762690
70508201,1,7,98209948270
70508201,2,5,94683257690
